context_id,document_id,chapter_id,block_id,sentence_id,source_text,source_start_offset,source_end_offset,term_start_offset,term_end_offset,source_hash,origin,extraction_method,context_role,context_type,sense_id,scope_id,audit_status,audit_reason,eligible_for_c_primary_support,eligible_for_c_support,parent_record_id,parent_record_sha256,transformation_id,transformation_version
ctx_06e708938888799ff3a5dffa,document,d2l_computer_vision,d2l_computer_vision_rcnn_b036,sentence_278aafc8e3137d23294f79e5,"Specifically,
the mask R-CNN replaces the
region of interest pooling layer with the
*region of interest (RoI) alignment* layer.",94,221,42,74,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C4,d2lce_88251c1ff8b5d3756955ca7b,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_06e708938888799ff3a5dffa,d77bf219e517adb02b68c94d89c554052a9eb51682aa93e180260943196ddf76,d2l_methodology_corpus_origin_audit,1.0.0
ctx_06f4771cf594f1bbed3246e8,document,d2l_convolutional_modern,d2l_convolutional_modern_batch_norm_b034,sentence_75923b51abf3838d42022400,"Here we
            # need to maintain the shape of `X`, so that the broadcasting
            # operation can be carried out later
            mean = X.mean(dim=(0, 2, 3), keepdim=True)
            var = ((X - mean) ** 2).mean(dim=(0, 2, 3), keepdim=True)
        # In training mode, the current mean and variance are used for the
        # standardization
        X_hat = (X - mean) / torch.sqrt(var + eps)
        # Update the mean and variance using moving average
        moving_mean = momentum * moving_mean + (1.0 - momentum) * mean
        moving_var = momentum * moving_var + (1.0 - momentum) * var
    Y = gamma * X_hat + beta  # Scale and shift
    return Y, moving_mean.data, moving_var.data
```",926,1632,490,498,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_addfcc9899bef06c500b6b0e,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_06f4771cf594f1bbed3246e8,90c165ac0280cdf45be2e43f2ed75120c3b6bb1bfff7bb07d565ee133c9473ca,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0720de93acc3b5ddc9c08fc8,document,d2l_appendix_mathematics_for_deep_learning,d2l_appendix_mathematics_for_deep_learning_integral_calculus_b048,sentence_337b4c10d7db552f725ab1fa,"In this way, we can develop the entire theory of integration leveraging ideas from differential calculus freely.",0,112,49,60,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_9372cdb5752db6ba6fa38fbd,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_0720de93acc3b5ddc9c08fc8,4f19eec280aa38df1ff123f2677c00a1985ff95d0789e237ac9c4ace8a3f3349,d2l_methodology_corpus_origin_audit,1.0.0
ctx_072a83737808daf5abee6df6,document,d2l_convolutional_neural_networks,d2l_convolutional_neural_networks_conv_layer_b020,sentence_75e7102bfe2b988c71ff802b,"The forward propagation function
calls the `corr2d` function and adds the bias.",220,299,4,11,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_fbe9efe0d390976cb31e5af7,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_072a83737808daf5abee6df6,d874b533f827bc8566e3c4cac0161a4555507c5658244c8e9f54e728a4ee3f67,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0737ea14d11a1ebada12a0eb,document,d2l_optimization,d2l_optimization_optimization_intro_b004,sentence_2650f82549744e16d8d03767,"However, the goal of deep learning (or more broadly, statistical inference) is to
reduce the generalization error.",672,786,93,113,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_9199c3ba27076b186a42df23,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_0737ea14d11a1ebada12a0eb,ce21a912e4a5952cf66269ec5bef157f0fdc3a52877018102bcf92450590bcf9,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0786467f80f822e79b33c1be,document,d2l_optimization,d2l_optimization_convexity_b015,sentence_afdf892a1311a223a7ae3c5a,"We can strengthen this result with little effort: given convex sets $\mathcal{X}_i$, their intersection $\cap_{i} \mathcal{X}_i$ is convex.",0,139,56,67,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_9c874642b8c028465cfbb71e,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_0786467f80f822e79b33c1be,0fa88a9c2abb7f90b818d85336ae570fadc2ea97261898fc9dd29f9481ea7bdd,d2l_methodology_corpus_origin_audit,1.0.0
ctx_078c04e65c06128943224c26,document,d2l_optimization,d2l_optimization_lr_scheduler_b062,sentence_aec5cffefc5f3011d947c932,In particular they find that a warmup phase limits the amount of divergence of parameters in very deep networks.,189,301,31,37,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_6f3afd43e74e8d70778dc0c8,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_078c04e65c06128943224c26,4eef9a764585812d42f00bbcb44d774eb4d8609872bd5f45878bd10514083e40,d2l_methodology_corpus_origin_audit,1.0.0
ctx_07d0a92774325109338bead5,document,d2l_attention_mechanisms,d2l_attention_mechanisms_attention_cues_b018,sentence_5171914ec0223429c8fc28f8,"In practice,
attention pooling aggregates values using weighted average, where weights are computed between the given query and different keys.",91,234,55,71,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_a3e7228aef125ec437a840fa,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_07d0a92774325109338bead5,4270d2d83276f439a5e6c77cd2c0883a6c6bfbcac7b1e422794c63028d9cd87c,d2l_methodology_corpus_origin_audit,1.0.0
ctx_07ef3e035c8693916453144f,document,d2l_introduction,d2l_introduction_index_b048,sentence_dea6ac390a7611d44a55dc94,#### Regression,0,15,5,15,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_3b6a75bdbf023ea1f3ed2cc8,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_07ef3e035c8693916453144f,646375c3d2709111279d64ac19ffdbb1cf4307ea101eb1995da5b15ead901156,d2l_methodology_corpus_origin_audit,1.0.0
ctx_07f682f0725bb71453b6f6c0,document,d2l_convolutional_neural_networks,d2l_convolutional_neural_networks_lenet_b009,sentence_b394ff2cbfff9b2a07852ac0,"In order to pass output from the convolutional block
to the dense block,
we must flatten each example in the minibatch.",0,119,109,118,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_04b7107b328dedc7c1f9af65,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_07f682f0725bb71453b6f6c0,05d8543d2e90a26ac481a1d4358c00981d7da20e1c5c8dabf3f71464d8674e36,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0858d2ceaa592e5540d8e056,document,d2l_attention_mechanisms,d2l_attention_mechanisms_bahdanau_attention_b009,sentence_193b7e53e7e981953f0214e8,"Slightly different from
the vanilla RNN encoder-decoder architecture
in :numref:`fig_seq2seq_details`,
the same architecture
with Bahdanau attention is depicted in
:numref:`fig_s2s_attention_details`.",0,200,36,55,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_43488a3e1f15598ac9b1b6bc,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_0858d2ceaa592e5540d8e056,60cfd95ffc060e160f000c3ac285a190598cb50fac4cc07eb2836f131d6f1121,d2l_methodology_corpus_origin_audit,1.0.0
ctx_08609f360a045dec1b2c96f2,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_word2vec_b017,sentence_8a29c3fc7bf547fdd4b023f0,"In the skip-gram model, each word
has two $d$-dimensional-vector representations
for calculating conditional probabilities.",0,123,7,22,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C3,d2lce_9cee0f2f668259a2568b89f4,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_08609f360a045dec1b2c96f2,9143969a15cda2d232001d9a260d02c9fd9243960e3b82b3808fdf17e9df4add,d2l_methodology_corpus_origin_audit,1.0.0
ctx_086aada07e0f520a618cc583,document,d2l_recurrent_neural_networks,d2l_recurrent_neural_networks_text_preprocessing_b015,sentence_3a6897226a094c895c460f6f,"```{.python .input}
#@tab all
class Vocab:  #@save
    """"""Vocabulary for text.""""""
    def __init__(self, tokens=None, min_freq=0, reserved_tokens=None):
        if tokens is None:
            tokens = []
        if reserved_tokens is None:
            reserved_tokens = []
        # Sort according to frequencies
        counter = count_corpus(tokens)
        self._token_freqs = sorted(counter.items(), key=lambda x: x[1],
                                   reverse=True)
        # The index for the unknown token is 0
        self.idx_to_token = ['<unk>'] + reserved_tokens
        self.token_to_idx = {token: idx
                             for idx, token in enumerate(self.idx_to_token)}
        for token, freq in self._token_freqs:
            if freq < min_freq:
                break
            if token not in self.token_to_idx:
                self.idx_to_token.append(token)
                self.token_to_idx[token] = len(self.idx_to_token) - 1

    def __len__(self):
        return len(self.idx_to_token)

    def __getitem__(self, tokens):
        if not isinstance(tokens, (list, tuple)):
            return self.token_to_idx.get(tokens, self.unk)
        return [self.__getitem__(token) for token in tokens]

    def to_tokens(self, indices):
        if not isinstance(indices, (list, tuple)):
            return self.idx_to_token[indices]
        return [self.idx_to_token[index] for index in indices]

    @property
    def unk(self):  # Index for the unknown token
        return 0

    @property
    def token_freqs(self):  # Index for the unknown token
        return self._token_freqs

def count_corpus(tokens):  #@save
    """"""Count token frequencies.""""""
    # Here `tokens` is a 1D list or 2D list
    if len(tokens) == 0 or isinstance(tokens[0], list):
        # Flatten a list of token lists into a list of tokens
        tokens = [token for line in tokens for token in line]
    return collections.Counter(tokens)
```",0,1945,501,514,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_9e5c3dd254843c7ec95d4960,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_086aada07e0f520a618cc583,c35f50eb1698607d3db4548addd1e5c024aab79a29c4559bfbf93742b74ebd95,d2l_methodology_corpus_origin_audit,1.0.0
ctx_087386cdea1dae5d6dcc3ff7,document,d2l_attention_mechanisms,d2l_attention_mechanisms_attention_scoring_functions_b029,sentence_6af30fab73067c42cfe42596,"Equivalent to :eqref:`eq_additive-attn`,
the query and the key are concatenated
and fed into an MLP with a single hidden layer
whose number of hidden units is $h$, a hyperparameter.",140,321,96,99,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_0ac8f3308547fb001c31e869,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_087386cdea1dae5d6dcc3ff7,0ed7817fa5f8cb4dcbe5b2f2ee94d47aabc1ff7eac921d48bfc4bc9dfacec2a7,d2l_methodology_corpus_origin_audit,1.0.0
ctx_08a00e100653d14a0ddf6485,document,d2l_optimization,d2l_optimization_optimization_intro_b036,sentence_ae4f0b3ef751f686fff349cf,"Good initialization of the parameters can be beneficial, too.",381,442,5,19,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_8373decbb6e405f0386ec8a0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_08a00e100653d14a0ddf6485,5e5f77b6f4275e506a355934b5cd6cb4072c00e52825541c81766fa6d80246b3,d2l_methodology_corpus_origin_audit,1.0.0
ctx_08b62bef2e6aa8d336e45cb8,document,d2l_attention_mechanisms,d2l_attention_mechanisms_transformer_b022,sentence_269b0ae368c8cef42f28ec07,"Now let us focus on
the ""add & norm"" component in :numref:`fig_transformer`.",0,76,31,35,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,CONTRASTIVE,C5,d2lce_3e633e212e54590ca20bfc99,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_08b62bef2e6aa8d336e45cb8,f8383ece0cab510d0fa1b1da14fc4c6078f1570ac161a275cff1529cc3a5b80a,d2l_methodology_corpus_origin_audit,1.0.0
ctx_08bfc24bcb84e8fd751de7ed,document,d2l_recurrent_neural_networks,d2l_recurrent_neural_networks_rnn_scratch_b065,sentence_58c30cf969fc7d721e60a948,Different sampling methods for sequential data (random sampling and sequential partitioning) will result in differences in the initialization of hidden states.,3,162,68,91,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_e8992d8478a28e673fe551dc,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_08bfc24bcb84e8fd751de7ed,d9843a1d450ee6fd7307527efa158e76a736a92f20dc37e853b12101e458e15c,d2l_methodology_corpus_origin_audit,1.0.0
ctx_099f24b82e0d670010409a81,document,d2l_attention_mechanisms,d2l_attention_mechanisms_attention_cues_b009,sentence_c011be45f70c212b79d0690d,"Different from
the case in :numref:`fig_eye-coffee`
where the coffee biases you towards
selecting based on saliency,
in this task-dependent case you select the book under
cognitive and volitional control.",173,377,69,75,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,CONTRASTIVE,C3,d2lce_ad13d119a140210b487eeb9c,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_099f24b82e0d670010409a81,9357de48099a390194cc948467b9f3dd44f8ac5f2419164943abc5c77f94b962,d2l_methodology_corpus_origin_audit,1.0.0
ctx_09c1b7b99119034d4bf50391,document,d2l_recommender_systems,d2l_recommender_systems_mf_b005,sentence_ab450485db5cfa7f133e5880,These latent factors might measure obvious dimensions as mentioned in those examples or are completely uninterpretable.,830,949,6,20,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_f7c1845f1d67dcb386e8fc22,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_09c1b7b99119034d4bf50391,a1c3d6ea70f0ae09418f5f0b54679938f769097466abe95a943c0be0774f56eb,d2l_methodology_corpus_origin_audit,1.0.0
ctx_09d73755e2ce9336c387813d,document,d2l_introduction,d2l_introduction_index_b062,sentence_28c9d8b71fc01906536bbb75,"Thus, we need to compute the expected risk that we incur as the loss function,
i.e., we need to multiply the probability of the outcome
with the benefit (or harm) associated with it.",547,729,38,42,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_c9e2beab505998c5b3b560b5,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_09d73755e2ce9336c387813d,ff2fef1b4a49e5e630b5c8a6d47039efef438563ebf6c3361ff38c5b744c988e,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0a0c93e8ea720026fc3f62e7,document,d2l_natural_language_processing_applications,d2l_natural_language_processing_applications_natural_language_inference_attention_b043,sentence_6749c18b5c58cd3bfb6d8be2,"```{.python .input}
class DecomposableAttention(nn.Block):
    def __init__(self, vocab, embed_size, num_hiddens, **kwargs):
        super(DecomposableAttention, self).__init__(**kwargs)
        self.embedding = nn.Embedding(len(vocab), embed_size)
        self.attend = Attend(num_hiddens)
        self.compare = Compare(num_hiddens)
        # There are 3 possible outputs: entailment, contradiction, and neutral
        self.aggregate = Aggregate(num_hiddens, 3)

    def forward(self, X):
        premises, hypotheses = X
        A = self.embedding(premises)
        B = self.embedding(hypotheses)
        beta, alpha = self.attend(A, B)
        V_A, V_B = self.compare(A, B, beta, alpha)
        Y_hat = self.aggregate(V_A, V_B)
        return Y_hat
```",0,757,375,385,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_ca2ca961829e131bbc0fd92b,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_0a0c93e8ea720026fc3f62e7,b43939aea754f2409202391ef6da95a2a86acbbaf190b8155718f7995bf83651,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0a197bcf827b2c90050f9542,document,d2l_convolutional_neural_networks,d2l_convolutional_neural_networks_conv_layer_b047,sentence_636fc047d15b7a8c6f90bd8a,"Recall our observation from :numref:`sec_why-conv` of the correspondence
between the cross-correlation and convolution operations.",0,130,11,22,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C5,d2lce_4f85955c4fd10e184dc97d32,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_0a197bcf827b2c90050f9542,d76647cb0aef1b6330a8fc3c003ba4a2914650392378513396edf16e1ff3d687,d2l_methodology_corpus_origin_audit,1.0.0
ctx_0a74b6b6fec3cd733bef82fc,document,d2l_recurrent_neural_networks,d2l_recurrent_neural_networks_sequence_b023,sentence_f8ac4271e634cd9587757c73,"```{.python .input}
# A simple MLP
def get_net():
    net = nn.Sequential()
    net.add(nn.Dense(10, activation='relu'),
            nn.Dense(1))
    net.initialize(init.Xavier())
    return net

# Square loss
loss = gluon.loss.L2Loss()
```

```{.python .input}
#@tab pytorch
# Function for initializing the weights of the network
def init_weights(m):
    if type(m) == nn.Linear:
        nn.init.xavier_uniform_(m.weight)

# A simple MLP
def get_net():
    net = nn.Sequential(nn.Linear(4, 10),
                        nn.ReLU(),
                        nn.Linear(10, 1))
    net.apply(init_weights)
    return net

# Note: `MSELoss` computes squared error without the 1/2 factor
loss = nn.MSELoss(reduction='none')
```

```{.python .input}
#@tab tensorflow
# Vanilla MLP architecture
def get_net():
    net = tf.keras.Sequential([tf.keras.layers.Dense(10, activation='relu'),
                              tf.keras.layers.Dense(1)])
    return net

# Note: `MeanSquaredError` computes squared error without the 1/2 factor
loss = tf.keras.losses.MeanSquaredError()
```

Now we are ready to [**train the model**].",4340,5453,699,708,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C3,d2lce_fa115d4c3a8140d91339df15,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_0a74b6b6fec3cd733bef82fc,0d27bcc8af45c287082ffc91aa99a7ab7ebff22403b7c247cf87a82efab4d2fe,d2l_methodology_corpus_origin_audit,1.0.0
